,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
project_id,ifi,country,year,doc_type,item_type,label,primary_category,specific_outcome,intended_or_measured,species_tags,evidence_text,citations,needs_review_flag,duplicate_flag,source_pages,source_sections,,,,
P174170,World Bank,Yemen,2020,PAD,outcome,"Affected households supported by social safety nets, with female recipients",Inclusivity & Women’s Empowerment,Women’s empowerment,Intended,unspecified,"Outcome indicators include the number of affected households supported by social safety nets, with the share of female direct recipients of benefits",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Outcome%202%3A%20Livelihoods%20in%20locust,affected%20areas%20supported,FALSE,FALSE,p. 13,PDO indicators,,,
P174170,World Bank,Yemen,2020,PAD,outcome,Share of locust-affected farmers reporting renewed agricultural activity,Sustainable Economic Growth,Productivity,Intended,livestock; crop; apiculture,"Outcome indicators include the share of locust-affected farmers (including crop farmers, livestock owners and beekeepers) reporting renewed agricultural activity, with disaggregation for female-headed farms",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Share%20of%20locust,headed%20farms%20%28percent,FALSE,FALSE,p. 13,PDO indicators,,,
P174170,World Bank,Yemen,2020,PAD,outcome,Development of locust control plan and functioning early warning system,Inducing Policy Change,New laws or institutional changes,Intended,unspecified,Outcome indicators include whether Yemen’s locust control plan is developed and whether an early warning system is developed and functioning,file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Outcome%203%3A%20Country%E2%80%99s%20preparedness%20against,future%20locust%20outbreaks%20strengthened,FALSE,FALSE,p. 13,PDO indicators,,,
P176129,World Bank,Yemen,2021,PAD,objective,Improve availability and access to food and nutritious diets and enhance capacity to respond to food insecurity,,,,,"The Project Development Objective is to improve the availability of and access to food and nutritious diets, both in the short and medium term, for targeted households in the Project Area, and to enhance Yemen’s capacity to respond to food insecurity",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=The%20Project%20Development%20Objective%20,to%20respond%20to%20food%20insecurity,FALSE,FALSE,p. 21,PDO statement,,,
P176129,World Bank,Yemen,2021,PAD,intervention,Cash-for-work program to restore agricultural infrastructure and build climate resilience,Rural/Public Infrastructure,,,unspecified,"Component 1 will provide temporary employment opportunities through a cash-for-work program to restore damaged public and collective productive assets such as water infrastructure, irrigation networks, roads and terraced farming lands, focusing on youth and women and building climate resilience",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf,FALSE,FALSE,p. 22,Component 1,,,,
P176129,World Bank,Yemen,2021,PAD,intervention,"Distribute climate-smart input packages and provide training for crop, livestock and fish production",Livestock Management & Technologies,,,crops; livestock; fish; apiculture,"Component 2 will increase production and sale of nutritious crop, livestock and fish products by restoring climate-smart local production systems through input packages (crop seeds, animal feed, forage seeds, fish production equipment, beekeeping kits and dairy equipment) and training (Farmer Field Schools, veterinary services), promoting climate-smart production",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf,FALSE,FALSE,p. 23-24,Component 2,,,,
P176129,World Bank,Yemen,2021,PAD,intervention,Provide value addition packages and grants for processing and marketing of agri-food products,Food Processing & Storage,,,dairy; horticulture; apiculture,"Under Component 2, in-kind grants will support value addition through processing, packaging and marketing, including dairy, hydroponics and greenhouses, to promote commercialization of nutritious food products",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf,FALSE,FALSE,p. 23-24,Component 2,,,,
P176129,World Bank,Yemen,2021,PAD,intervention,"Supply horticulture kits and promote climate-smart vegetable production using greenhouses, drip irrigation and hydroponics","Crop Management, Technology, R&D",,,horticulture,"Component 3 will improve nutritional status and incomes of vulnerable households by distributing horticulture production kits and feed for livestock, and by introducing innovative climate-smart vegetable production methods using greenhouses, drip irrigation and hydroponics, targeting vulnerable and women-headed households",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=incomes%20for%20beneficiary%20households,be%20included%20in%20the%20POM,FALSE,FALSE,p. 24,Component 3,,,
P176129,World Bank,Yemen,2021,PAD,intervention,"Strengthen extension services and animal health institutions, including training and laboratory upgrades",Advisory and Extension,,,livestock; apiculture; seeds,"Component 4 will build capacity for food security management by expanding extension services via farmer field schools, supporting animal health institutions through training of veterinarians, development of surveillance protocols, upgrading laboratories and establishing clinics, strengthening seed and plant health institutions with equipment and rehabilitation of seed quality control laboratories, and reinforcing apiculture institutions with training and equipment",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=and%20access%20local%20and%20regional,technologies%20and%20practices%20for%20key,FALSE,FALSE,p. 24-25,Component 4,,,
P176129,World Bank,Yemen,2021,PAD,outcome,Improved household food access and dietary diversity,Food Security & Nutrition,Food access and utilization,Intended,unspecified,"PDO-level outcome indicators measure the percentage of households with improved Food Insecurity Experience Scale (FIES), the percentage of women with minimum dietary diversity, and the percentage of children consuming minimum acceptable diet",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=Outcome%201%3A%20Access%20to%20and,%E2%80%A2,FALSE,FALSE,p. 21,PDO indicators,,,
P176129,World Bank,Yemen,2021,PAD,outcome,Increased volume of agri-food products commercialized by beneficiaries,Sustainable Economic Growth,Market efficiency,Intended,unspecified,"PDO-level outcomes include an increase in the volume of agri-food products commercialized by beneficiaries, including female beneficiaries",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=Increase%20in%20the%20volume%20of,of%20which%20by%20female%20beneficiaries,FALSE,FALSE,p. 21,PDO indicators,,,
P176129,World Bank,Yemen,2021,PAD,outcome,Improved preparedness to respond to food security crises,Resilience,Resilience,Intended,unspecified,Outcome 2 of the PDO-level indicators states that preparedness to respond to food security crises is improved through adoption of the food security preparedness plan and use of the Earth Observation monitoring tool,file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=Outcome%202%3A%20Country%20capacity%20to,of%20the%20EO%20monitoring%20tool,FALSE,FALSE,p. 21,PDO indicators,,,
P176129,World Bank,Yemen,2021,PAD,outcome,Short-term results: jobs created and households receiving production packages,Sustainable Economic Growth,Employment status,Intended,unspecified,"Short-term results include the number of temporary jobs created, the number of farmers who have received packages for restoring agricultural production, the number of households receiving inputs for backyard production, and the number of children under 5 and targeted women receiving supplementary feeding and health screening",file:///home/oai/share/2021-04-27_PAD4351_yemen-food-security-response-and-resilience-project_english.pdf#:~:text=,preparedness%20to%20food%20crises%20improved,FALSE,FALSE,p. 21-22,Results section,,,
P165873,World Bank,Samoa,2019,PAD,objective,"Increase productivity and market access by selected producers, improve management of natural resources and provide crisis response",,,,,"The Project Development Objective is to increase the productivity and access to markets by selected producers, improve management of targeted productive natural resources, and provide immediate response to an eligible crisis or emergency",file:///home/oai/share/2019-06-11_PAD2938_samoa-agriculture-and-fisheries-productivity-and-marketing-project_english.pdf#:~:text=PDO%20Statement%20To%20increase%20the,the%20Eligible%20Crisis%20or%20Emergency,FALSE,FALSE,p. 15,PDO statement,,,
P165873,World Bank,Samoa,2019,PAD,intervention,Strengthen national institutions for climate-smart agriculture and veterinary services,Advisory and Extension,,,livestock; aquaculture,"Component 1 will strengthen national institutions including training and capacity building in climate-smart agriculture, joining the World Organization for Animal Health, and building a small veterinary laboratory to improve animal health services",file:///home/oai/share/2019-06-11_PAD2938_samoa-agriculture-and-fisheries-productivity-and-marketing-project_english.pdf#:~:text=31,and%20activities%20to%20mitigate%20them,FALSE,FALSE,p. 17,Component 1,,,
P165873,World Bank,Samoa,2019,PAD,intervention,Strengthen fisheries management and community-based fisheries plans,Aquaculture Management & Technologies,,,aquaculture,"Subcomponent 1.2 strengthens management of shared fisheries through monitoring, control and surveillance systems and development of community-based fisheries management plans for 35 communities",file:///home/oai/share/2019-06-11_PAD2938_samoa-agriculture-and-fisheries-productivity-and-marketing-project_english.pdf#:~:text=b.%20Sub,strengthen%20Samoa%E2%80%99s%20National%20Observer,FALSE,FALSE,p. 17-18,"Component 1, subcomponent 1.2",,,
P165873,World Bank,Samoa,2019,PAD,intervention,"Invest in public infrastructure such as slaughter units, packhouse rehabilitation, feeder roads and cold storage",Food Processing & Storage,,,livestock; fisheries; horticulture,"Subcomponent 2.1 finances public good infrastructure including construction of a Static Slaughter Unit, rehabilitation of a packhouse, construction and rehabilitation of feeder roads, tree nurseries, crop drying facilities, and cold storage for fish",file:///home/oai/share/2019-06-11_PAD2938_samoa-agriculture-and-fisheries-productivity-and-marketing-project_english.pdf#:~:text=32,construction%20of%20infrastructure%20for%20which,FALSE,FALSE,p. 18,"Component 2, subcomponent 2.1",,,
